Label,URL,brand,name,price,rating,skin_type,ingredients,product_image
lip-treatments,https://www.sephora.com/product/buttermask-intense-repair-lip-treatment-P432239?icid2=products%20grid:p432239,Kiehl's Since 1851,Buttermask Intense Repair Lip Treatment,$26.00 ,177,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","Bis-diglyceryl Polyacyladipate-2, Butyrospermum Parkii Butter / Shea Butter, Cocos Nucifera Oil / Coconut Oil, Cera Alba / Beeswax / Cire Dabeille, Ricinus Communis Seed Oil / Castor Seed Oil, Candelilla Cera / Candelilla Wax / Cire De Candelilla, Theobroma Cacao Seed Butter / Cocoa Seed Butter, Jojoba Esters, Simmondsia Chinensis Seed Oil / Jojoba Seed Oil, Octyldodecanol, Helianthus Annuus Seed Cera / Sunflower Seed Wax, Irvingia Gabonensis Kernel Butter, Aqua / Water / Eau, Hydrogenated Coco-glycerides, Caprylic/capric Triglyceride, Salix Nigra Bark Extract / Willow Bark Extract, Tocopherol, Acacia Decurrens Flower Cera / Acacia Decurrens Flower Wax, Polyglycerin-3, Sorbic Acid, Vanilla Planifolia Fruit Extract, Stevia Rebaudiana Leaf/stem Extract, Glycine Soja Oil / Soybean Oil, Citric Acid.",https://www.sephora.com/productimages/sku/s2201093-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/the-pout-sparkling-rose-hyaluronic-acid-collagen-plumping-lip-serum-P438635?icid2=products%20grid:p438635,BeautyBio,The Pout Sparkling Rosé Hyaluronic Acid Collagen Plumping Lip Serum,$35.00 ,72,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Hyaluronic Acid: Helps keep skin looking hydrated longer and plumps the appearance of fine lines and wrinkles.
-Collagen: Visibly increases elasticity and plumps for a more youthful-looking appearance.
-Sunflower Seed Oil: Hydrates and helps prevent moister loss.

Hydrogenated Polyisobutene, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/ Styrene Copolymer, Isohexadecane, Sodium Hyaluronate, Xanthan Gum, Phenoxyethanol, Tripeptide-1, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Pentylene Glycol, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Dipotassium Glycyrrhizinate, Collagen, Squalane, Sucralose, Methyl Nicotinate, Tetrahexyldecyl Ascorbate, Natural Flavors, Mica, Titanium Dioxide, Iron Oxides.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2163079-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/sugar-wonder-drops-lip-primer-P433983?icid2=products%20grid:p433983,fresh,Sugar Wonder Drops Lip Primer,$26.00 ,174,"['✔ Full\n', '✔ Sensitive\n', '✔ Normal\n', '✔ Dry\n', '✔ Combination\n', '✔ Oily\n', '✔ Natural\n']","Water, Glycerin, Xanthan Gum, Polysorbate 20, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hibiscus Sabdariffa Flower Extract, Acer Saccharum (Sugar Maple) Extract, Tocopherol, Diglycerin, Maltitol, Pentylene Glycol, Tetrasodium EDTA, Fragrance, Stevioside, Vanillin, Hyaluronic Acid, Phenoxyethanol, Limonene, Citral, Benzyl Alcohol, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2129864-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/jouer-cosmetics-essential-hydrating-matte-lip-balm-P469080?icid2=products%20grid:p469080,Jouer Cosmetics,Essential Hydrating Matte Lip Balm,$20.00 ,7,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Sensitive\n']","Ethylhexyl Palmitate, Kaolin, Mica, Dicaprylyl Carbonate, Ceresin, Diisostearyl Malate, Hydrogenated Polyisobutene, Cera Carnauba/Copernicia Cerifera (Carnauba) Wax/Cire de Carnauba, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire de Candelilla, Polyglyceryl-3 Diisostearate, Silica, Ozokerite, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Sorbitan Sesquioleate, Caprylic/Capric Triglyceride, Silica Silylate, Dimethicone, Triethoxycaprylylsilane, Tribehenin, Glyceryl Caprylate, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Sorbitan Isostearate, Butyrospermum Parkii (Shea) Butter, Palmitoyl Tripeptide-1.",https://www.sephora.com/productimages/sku/s2448330-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/repairwear-intensive-lip-treatment-P122782?icid2=products%20grid:p122782,CLINIQUE,Repairwear™ Intensive Lip Treatment,$31.00 ,263,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","Octyldodecanol, Pentaerythrityl Adipate/ Caprate/ Caprylate/ Heptanoate, Petrolatum, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Hydrogenated Dilinoleyl Alcohol, Stearoxy Dimethicone, Silica, Polybutene, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Water\Aqua\Eau, Triticum Vulgare (Wheat) Germ Extract, Polygonum Cuspidatum Root Extract, Theobroma Grandiflorum Seed Butter, Coffea Arabica (Coffee) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopheryl Acetate, Coffea Robusta Seed Extract, Betula Alba (Birch) Extract, Astrocaryum Murumuru Seed Butter, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Butyrospermum Parkii (Shea Butter), Glycerin, Poria Cocos Sclerotium Extract, Linolenic Acid, Sodium Dna, Saccharomyces Lysate Extract, Linoleic Acid, Cholesterol, Sodium Rna, Ascorbyl Tocopheryl Maleate, Methyl Glucose Sesquistearate, Lauryl Pca, C20-40 Pareth-10, Squalane, Ethylhexylglycerin, Polyglyceryl-4 Isostearate, Hexyl Laurate, Cetyl Peg/Ppg-10/1 Dimethicone, Allyl Methacrylates Crosspolymer, Propylene Glycol Dicaprate, Nordihydroguaiaretic Acid, Glycine Soja (Soybean) Protein, Phytosphingosine, Oleic Acid, Acetyl Carnitine Hcl, Caprylic/Capric Triglyceride, Triethoxycaprylylsilane, Ethylhexyl Stearate, Lecithin, Hydrogenated Lecithin, Hexylene Glycol, Ethylhexyl Palmitate, Potassium Sulfate, Hydroxyethylcellulose, Ethylcellulose, Bht, Phenoxyethanol, [+/- Mica, Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Red 22 Lake (Ci 45380), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 6 (Ci 15850), Red 30 Lake (Ci 73360), Carmine (Ci 75470), Red 33 Lake (Ci 17200), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090), Yellow 6 Lake (Ci 15985)].

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.sephora.com/productimages/sku/s883306-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/lord-jones-cbd-lip-balm-P468176?icid2=products%20grid:p468176,Lord Jones,CBD Lip Balm,$19.00 ,20,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","-Full-Spectrum CBD: Restores moisture and soothes.
-Shea Butter: Provides vitamins and fatty acids to nurture and moisturize lips.
-Grapefruit and Rosemary Oils: Supply an abundance of antioxidants.

Coco-Caprylate/Caprate, Beeswax, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea) Butter, Butyrospermum Parkii (Shea) Oil, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Oil, Citrus Paradisi (Grapefruit) Peel Oil, Cannabidiol (CBD) from Full Spectrum Hemp Extract, Acacia Decurrens (Mimosa) Flower Wax, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglycerin-3.

CBD at Sephora Standards Suppliers of CBD and other cannabinoid products sold at Sephora must meet the following standards:
1. Domestically grown hemp from the cannabis sativa plant with less than 0.3% THC which is non-psychoactive.
2. Full-spectrum CBD* or broad-spectrum CBD*. No CBD isolate*.
3. Triple-tested product for potency and contaminants*.
4. Publicly available Certificate of Analysis (COA) of the final formula from the manufacturer.
5. Compliant with Clean at Sephora standards.


Contains CBD plus other compounds from the hemp plant. Less than 0.3% THC in the finished product which is non-psychoactive. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
Contains CBD plus other compounds from the hemp plant. THC is removed. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
A refined powder that has been stripped down to contain virtually pure CBD. No other compounds of the hemp plant are included.
Every batch is tested three times. Testing is done on the raw hemp, the cannabinoid extract, and the final formula when manufactured. Testing confirms the product has no less CBD (in mg) than claimed on the label. Tested for contaminants including heavy metals, solvents, mycotoxins, pesticides, and microbials.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate, aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2432052-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/supergoop-play-lip-balm-spf-30-with-acai-P456409?icid2=products%20grid:p456409,Supergoop!,PLAY Lip Balm SPF 30 with Acai PA+++,$9.50 ,70,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Honey: Loaded with vitamins, minerals, and antioxidants to nurture and help protect from environmental damage.
-Shea Butter: Nurtures, moisturizes, and protects from environmental aggressors.
-Sunflower Seed Oil: Helps skin retain moisture and has a high content of omega-6 fatty acid and vitamin E to help shield from environmental damage.

Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 10%, Hydrogenated Polyisobutene, Polyisobutene, Butyloctyl Salicylate, Butyrospermum Parkii (Shea) Nut Extract, C18-38 Alkyl Hydroxystearoyl Stearate, Ozokerite, Cetyl Alcohol, Diethylhexyl 2,6-Naphthalate, Glyceryl Stearate, Polyglyceryl-10 Decaoleate, Carthamus Tinctorius (Safflower) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Trihydroxystearin, Helianthus Annuus (Sunflower) Seed Oil, Stevioside, 2-Methylbutyric Acid, Barosma Betulina Leaf Oil, Benzaldehyde, Dimethylhydroxy Furanone, Trans-2-Hexenal, Tocopherol, Glycine Soja (Soybean) Oil, Euterpe Oleracea Fruit Extract, Ethyl Acetate, Gamma-Undecalactone, Vanillin.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2347656-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/hydrating-lip-peel-P446907?icid2=products%20grid:p446907,StackedSkincare,Hydrating Lip Peel,$28.00 ,68,[],"-Edible Grade Phytic and Lactic Acids: Dissolve dead skin, hydrate, and soften lips.
-Mushroom Extract: Boosts hydration by four times and prevents moisture loss.

Aqua, Propanediol, Tremella Fuciformis (Mushroom) Extract, Phytic Acid, Potassium Hydroxide, Mandelic Acid, Lactic Acid, Bixa Orellana Leaf Extract, Jacaranda Mimosifolia Flower Extract, Kalanchoe Pinnata Leaf Extract, Deoxyribonuclease, Glucose Oxidase, Xanthan Gum, Sodium Phytate, Sodium Benzoate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2262269-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/mario-badescu-lip-balm-P440503?icid2=products%20grid:p440503,Mario Badescu,Lip Balm,$8.00 ,132,[],"Hydrogenated Polydecene, Cocoglycerides, Dimethicone, Brassica Glycerides, Persea Gratissima (Avocado) Oil, Glyceryl Behenate, Microcrystalline Cellulose, Polyhydroxystearic Acid, Ethylene/Propylene/Styrene Copolymer, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Wax, Theobroma Cacao (Cocoa) Seed Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Silica Silylate, Silica, Cera Alba (Beeswax, Cire d'abeille), Chamomilla Recutita (Matricaria) Flower Extract, Raspberry Seed Oil /Tocopheryl Succinate Aminopropanediol Esters, Dimethicone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Aloe Barbadensis Leaf Extract, Hydrogenated Olive Oil, Glyceryl Rosinate, Ricinus Communis Seed Oil, Hydrogenated Vegetable Oil, Acacia Decurrens Flower Cera, Tocopherol, Butylene/Ethylene/Styrene Copolymer, Euphorbia Cerifera Cera (Candelilla Wax), Polysorbate 80, Polyglycerin-3, Linoleic Acid, Hydrolyzed Corn Starch, Sucralose, Flavor, Tetrahexyldecyl Ascorbate, Linolenic Acid, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate.",https://www.sephora.com/productimages/sku/s2185296-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/taste-beauty-succulent-lip-balm-P452693?icid2=products%20grid:p452693,Taste Beauty,Succulent Lip Balm,$8.00 ,89,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Mineral Oil, Beeswax, Ethylhexyl Palmitate, Ceresin, Hydrogenated Polyisobutene, Prunus Amygdalus Dulcis(Sweet Almond) Oil, Tocopherol, Aloe Barbadensis Leaf Extract, Phenoxyethanol, Fragrance, Neotame, May Contain: Red 6 Lake, Red 7 Lake, Yellow 5 Lake, Blue 1 Lake, Red 27 Lake, Manganese Violet.",https://www.sephora.com/productimages/sku/s2302370-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/jouer-cosmetics-essential-lip-enhancer-oil-P456376?icid2=products%20grid:p456376,Jouer Cosmetics,Essential Hydrating Lip Oil,$18.00 ,60,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Apricot Oil: Full of vitamins, antioxidants, and fatty acids to replenish dry lips.
-Jojoba Seed Oil: Creates a protective barrier that effectively locks in moisture to keep lips visibly soft and supple.
-Vitamin E: Provides antioxidant benefits, helps promote healthy-looking skin, and acts as a natural conditioner.

Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer, Dimer Dilinoleyl Dimer Dilinoleate, C15-19 Alkane, Simmondsia Chinensis (Jojoba) Seed Oil, Oryza Sativa (Rice) Bran Oil, Prunus Armeniaca (Apricot) Kernel Oil, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Morus Nigra Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Glycine Soja (Soybean) Oil, Diisostearyl Malate, Bixa Orellana Seed Oil, Tocopherol, Isopropyl Titanium Triisostearate, CI 15850 (Red 6).",https://www.sephora.com/productimages/sku/s2327294-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/jelly-shot-P428120?icid2=products%20grid:p428120,INC.redible,Jelly Shot,$10.00 ,227,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Avocado Oil: Moisturizes.
-Vitamin E: Protects with antioxidants.
-Rice Bran Oil: Smooths and conditions.

Isononyl Isononanoate, Polybutene, Pentaerythrityl Tetraisostearate, Isostearyl Alcohol, Polybutene, Caprylic/Capric Triglyceride, Hydroxystearic Acid, Ethylhexyl Palmitate, Oryza Sativa (Rice Bran) Cera, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil. (+/-) Yellow Ci 47005, Blue No.1 Ci 42090, Red No.28 Ci 45410.",https://www.sephora.com/productimages/sku/s2122752-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/bite-beauty-line-define-lip-primer-P455576?icid2=products%20grid:p455576,Bite Beauty,Line & Define Vegan Lip Primer,$22.00 ,25,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","-Jackfruit Extract: A tropical fruit that’s packed with nutrients, minerals and antioxidants; helps keep lips in color-ready condition.
-Kiwi Seed Oil: Rich in vitamin C, vitamin E, and omega-3 fatty acids, this antioxidant-rich oil helps nurture and soothe lips.
-Peppermint Oil: Gives our lip primer a crave-worthy scent.

Ricinus Communis (Castor) Seed Oil, Silica, Helianthus Annuus (Sunflower) Seed Wax/Helianthus Annuus Seed Cera, Argania Spinosa Kernel Oil, Polyhydroxystearic Acid, Lauroyl Lysine, Oleic/Linoleic/Linolenic Polyglycerides, Nylon-11, Oryza Sativa (Rice) Bran Wax, C18-38 Alkyl Hydroxystearoyl Stearate, Actinidia Chinensis Seed Oil, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire De Carnauba, Caprylic/Capric Triglyceride, Mentha Piperita (Peppermint) Oil, Phenoxyethanol, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Seed Extract, Momordica Grosvenorii Fruit Extract, Artocarpus Heterophyllus Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol, Limonene, Linalool, Titanium Dioxide (Ci 77891).


Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2328326-main-zoom.jpg?imwidth=315
